id,name,calcium_amount_mg,fat_amount_g,iron_amount_mg,protein_amount_g,calories_amount_kcal,sugar_amount_g,sodium_amount_mg,saturated_fat_amount_g,fiber_amount_g,carbohydrates_amount_g,pct_protein,pct_fat,pct_carbs,savory,sweet,salty,sour,bitter,fatty,spicy,neutral,soft,tender,juicy,smooth,chewy,crunchy,liquid,creamy,crispy,powdery,flaky,gooey,slimy,moist,crumbly,fluffy,sticky,dry,oily,hard
11215,garlic,0.34659657575187275,0.005954678332813147,0.022150261067013,0.04404458815504096,0.26102547059174,0.012588496071050595,0.07074685115164293,0.0,0.018146461929300514,0.18972340381240363,0.1567,0.0277,0.8156,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11216,ginger,0.0882853446437155,0.007901089120691018,0.007597501616276932,0.013671567903562554,0.1968470126499594,0.02223496495677621,0.05758956728372117,0.002738996531081342,0.018146461929300514,0.123926251244914,0.0855,0.0793,0.8351999999999999,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11226,jerusalem artichoke,0.384094617992071,0.0020045135473184305,0.3491520287705263,0.1575733589125029,0.5068352456592986,0.5714590818253279,0.17038573279664812,0.0,0.16348380007262173,0.5375540533548289,0.10279999999999999,0.0012,0.8959999999999999,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11233,kale,0.8079894058440615,0.165146245114409,0.22070187368091623,0.19783409659440807,0.41901349895260986,0.1338555370999134,0.4404218219070027,0.038471833850717445,0.28551884569052566,0.30374282523136087,0.2731,0.3135,0.41340000000000005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11238,shiitake mushrooms,0.1491860573475188,0.0706405103489702,0.07713591056774988,0.16890988937239623,0.4155850226380176,0.2851706182233218,0.24812108480845263,0.0,0.21724554522600756,0.37231812309288087,0.2211,0.10880000000000001,0.6701,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11239,chanterelle mushrooms,0.39367908414504715,0.07485220276083489,0.35308623961859303,0.13005308938501065,0.4287574537287379,0.17754767469125018,0.24812108480845263,0.0,0.2745862363823193,0.3740358639329288,0.1561,0.125,0.7189,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11240,morel mushrooms,0.5445748310981677,0.07897764282037245,0.6243820566530782,0.20540059853586437,0.4046822554516377,0.10632964263575698,0.33770138446561737,0.016039500552954236,0.23187591548292008,0.3261262830834381,0.3283,0.135,0.5367000000000001,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11241,kohlrabi,0.46012020938700815,0.017360664900592924,0.07522489737397063,0.14215892057531376,0.38844609785326706,0.30091304999522667,0.33239511382481945,0.002738996531081342,0.2667764717144123,0.35738165664464744,0.20920000000000002,0.0277,0.7631,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11244,lambsquarters,0.8373062797355039,0.10451202100825822,0.18071721701407878,0.24106153758305912,0.44344859023841116,0.0,0.416955400961634,0.013430316276208554,0.2820882349750855,0.3843062612967393,0.31579999999999997,0.1353,0.5489,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11246,leek,0.5909999043451214,0.04495270340319035,0.2628006545159007,0.13005308938501065,0.48525152318758563,0.37753889940350027,0.33239511382481945,0.008136559275989523,0.1767271478637856,0.5003796070085064,0.0916,0.0412,0.8672,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11250,butter lettuce,0.5145674390289326,0.03504323282062076,0.18450642702369793,0.12143682226700542,0.3044323355475705,0.1516565940635243,0.19069758371543838,0.005451007435924976,0.1261716439849737,0.20727366166959652,0.33130000000000004,0.1215,0.5472,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11253,curly leaf lettuce,0.5186629515509826,0.02462098036056204,0.14088369525391023,0.12217299028926919,0.32057382181696903,0.13076552425605034,0.3692496436327945,0.005451007435924976,0.14216471356969615,0.2405166838889292,0.2978,0.0739,0.6283,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11254,lotus root,0.5512253806121337,0.017360664900592924,0.17687130849530625,0.18502179805883207,0.5084731076593705,0.0,0.4088679320772964,0.008136559275989523,0.31242405826228115,0.5354507646742261,0.12960000000000002,0.011200000000000002,0.8592,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11264,canned mushrooms,0.35101453067975585,0.04495270340319035,0.13181110312990818,0.15097473982544535,0.3794410159570545,0.2825947600045625,0.6776232913505095,0.008136559275989523,0.21169071463052916,0.325761379448663,0.24559999999999998,0.0857,0.6687000000000001,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11266,crimini mushrooms,0.4192319904736081,0.017360664900592924,0.07522489737397063,0.1810179533960239,0.3645532827095103,0.23225332011046151,0.20795468620333368,0.002738996531081342,0.07846309916506013,0.2991912122593509,0.35590000000000005,0.032,0.6121,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11268,dried shiitake mushrooms,0.14637850572438207,0.02815531574021431,0.05940266656312701,0.14151006926540652,0.46666737113978163,0.07357987116805016,0.12440847851249277,0.008136559275989523,0.19121274300648466,0.488717035589805,0.1099,0.0256,0.8645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11270,mustard greens,0.6898055690972676,0.06194339216787804,0.22394861273176642,0.1955381965513538,0.38844609785326706,0.19387511071438698,0.33239511382481945,0.002738996531081342,0.2501247671665185,0.3121474123495563,0.3375,0.1115,0.551,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11278,okra,0.6396169860587266,0.029899499357644525,0.10930660453297589,0.15400817687388124,0.4120576624150124,0.2103747122648896,0.22295687495956626,0.005451007435924976,0.2501247671665185,0.38778988958332855,0.1968,0.0436,0.7595999999999999,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11282,onion,0.45403262087538726,0.017360664900592924,0.0425421911068894,0.10513142051778872,0.4348472466244774,0.39374234761819754,0.17038573279664812,0.010796163349600651,0.1706095535262145,0.4264447767950503,0.10310000000000001,0.021099999999999997,0.8758,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11284,dried onion,0.325102880753319,0.0020045135473184305,0.012540540313730551,0.037918579022362474,0.29839891874212304,0.19387511071438698,0.05618710091341071,0.0,0.047000614365070366,0.2438829239363207,0.096,0.0111,0.8929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11297,parsley,0.40473202872035996,0.015503951762969011,0.12399803681714634,0.04162249646477377,0.18664878101716795,0.02223496495677621,0.21701455152677068,0.002738996531081342,0.054296286387306984,0.09511481867471,0.2681,0.1605,0.5714,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11298,parsnip,0.5186629515509826,0.04495270340319035,0.10421673344619012,0.11154214825170927,0.5100893260762543,0.4193514159885457,0.25890039632665535,0.010796163349600651,0.31242405826228115,0.5432534784765763,0.0604,0.034,0.9056000000000001,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11300,snow peas,0.5445748310981677,0.031628711257229256,0.26187441895307195,0.1932085816483878,0.4406481517549174,0.3822732155092959,0.17038573279664812,0.008136559275989523,0.2220506896907063,0.3901656265780901,0.2593,0.0417,0.6990000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11306,canned peas,0.4341327934631148,0.06921681573530386,0.19070022288775737,0.20143979553380492,0.47920307395344086,0.33895776983291753,0.5823843848579306,0.018624185085104758,0.2546762287728205,0.4484527083603347,0.20489999999999997,0.0735,0.7216,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11318,canned peas and carrots,0.5036804771049083,0.0559294545466902,0.16497576247371012,0.20321237178609766,0.4698581936426122,0.0,0.6608180620234081,0.016039500552954236,0.2329991856644922,0.4699725618553738,0.1928,0.054000000000000006,0.7532,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11322,peas and carrots,0.47702929445655945,0.06778298797863709,0.1690024258788691,0.21550335933113157,0.46840605874023394,0.0,0.4855002326647812,0.018624185085104758,0.25863260476436395,0.45738524007729925,0.21780000000000002,0.0678,0.7143999999999999,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11333,green pepper,0.33814321453965335,0.02639589888527243,0.06545071244282395,0.08695613114181616,0.353515374276961,0.2868736804369755,0.14570000959938118,0.013430316276208554,0.1706095535262145,0.3109687445785675,0.1462,0.065,0.7888,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11352,potato,0.46012020938700815,0.02815531574021431,0.2174135973969181,0.23612555067788688,0.5971126822336211,0.21824499966938868,0.27783205850095893,0.010796163349600651,0.2962597353363018,0.6666218666497986,0.1026,0.0103,0.8870999999999999,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11370,cooked hash browns,0.4543976262521072,0.5881170160621059,0.14675892455307954,0.2615496739024543,0.7239276298914573,0.29108279480409827,0.7099425194371265,0.3556403173390615,0.32387976830684184,0.762160270194936,0.0453,0.425,0.5297,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11378,instant potatoes flakes,0.3524587691014101,0.02639589888527243,0.0901293674577685,0.21672214067092033,0.5904431524498771,0.20107594054434103,0.4164950902053163,0.016039500552954236,0.22789144658718347,0.6582648330144323,0.0922,0.0102,0.8976000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11390,hash browns,0.33814321453965335,0.08567101430441627,0.15532738767260146,0.1604843382751031,0.5208416448265013,0.0,0.3427735785162892,0.03606774101290221,0.14924994948710235,0.5404852409581297,0.0973,0.0659,0.8368000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11398,tater tots,0.384094617992071,0.43787892086625596,0.09193309479356268,0.15932634828605935,0.6206957548254307,0.05757393455870202,0.6844335264155691,0.2256582366802128,0.21169071463052916,0.6119231935550625,0.0416,0.42310000000000003,0.5353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
11408,french fries,0.3240646302693901,0.5274264843945718,0.1931365453045604,0.19461045166105295,0.6607902639280023,0.0,0.6939476530904376,0.43520751830775156,0.29984091446095595,0.6389342130556189,0.0425,0.5049,0.4526,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11413,potato starch,0.2740466442786647,0.005954678332813147,0.026823664187118068,0.06952648200918352,0.414186262194477,0.06369310647016078,0.19393725758448618,0.002738996531081342,0.07335155072723006,0.3961084221228081,0.076,0.0084,0.9156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11418,pumpkin leaves,0.5303192644112426,0.05895886425627158,0.27277485482283226,0.20669919179589807,0.3475989015233662,0.0,0.2687553592732131,0.04556064311063685,0.0,0.21257129556136356,0.49369999999999997,0.1411,0.3652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11424,canned pumpkin,0.5214881064133546,0.05895886425627158,0.2524237186774557,0.13350952074916253,0.4565628082274198,0.41318348110936914,0.22378125710684052,0.04556064311063685,0.28551884569052566,0.4616115020782549,0.11199999999999999,0.0642,0.8238,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11426,pumpkin pie mix,0.5730885392618833,0.029899499357644525,0.21070808430823096,0.1328242327543147,0.5913213144445787,0.0,0.6352481883205044,0.021184825691815932,0.4558506548297343,0.6787296589574674,0.0392,0.0105,0.9503,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11429,radish,0.4659706485151695,0.017360664900592924,0.06545071244282395,0.07256767272562141,0.32791018199606675,0.24454197537079114,0.4060405823096301,0.008136559275989523,0.16348380007262173,0.2644497048493258,0.158,0.052300000000000006,0.7897,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11430,daikon radish,0.47702929445655945,0.017360664900592924,0.07522489737397063,0.06537869217613819,0.34138161468731537,0.29440133558193565,0.33770138446561737,0.008136559275989523,0.16348380007262173,0.291940664405292,0.12179999999999999,0.045700000000000005,0.8325,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11435,rutabaga,0.5445748310981677,0.02639589888527243,0.0809158329627576,0.10348742731761842,0.42559494333950176,0.4041851931650728,0.27783205850095893,0.005451007435924976,0.2066132472352189,0.4126866063574418,0.1074,0.0358,0.8568000000000001,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11439,sauerkraut,0.4741803223249475,0.019200421517069067,0.19070022288775737,0.08230348319805188,0.3332376674861865,0.21934998203745415,0.7139350638721766,0.008136559275989523,0.21966327604506927,0.2798395246229094,0.1653,0.0572,0.7775,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11444,irish moss,0.22921310527214925,0.0020045135473184305,0.09372425249879292,0.012209401570428905,0.15146298346786297,0.007626554905420296,0.16907142343876558,0.0,0.011094035549030153,0.0927113803431983,0.1066,0.0254,0.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11446,nori,0.16993618826016196,0.0020045135473184305,0.012540540313730551,0.024907690813190844,0.08779749610172707,0.002567314600864524,0.10258050335440257,0.0,0.001894480740479786,0.027208300387751513,0.503,0.0545,0.4425,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11457,baby spinach,0.6675494377478369,0.057449853834288384,0.3068740001643155,0.1955381965513538,0.3697198514360774,0.07933504632703178,0.4855002326647812,0.013430316276208554,0.20073441419511903,0.27420994588092357,0.3882,0.1191,0.4927,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11463,frozen spinach,0.7068953835171472,0.07897764282037245,0.24658187424526884,0.22345710135322722,0.3968333941627237,0.11307546449294156,0.4780951234242006,0.008136559275989523,0.23632977339705494,0.29623832308811865,0.3979,0.1406,0.46149999999999997,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11475,pattypan squash,0.42686709858571403,0.031628711257229256,0.07522489737397063,0.11154214825170927,0.34138161468731537,0.2860235544995425,0.07074685115164293,0.008136559275989523,0.13386536726337228,0.2821379696469224,0.2186,0.08199999999999999,0.6994,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11477,zucchini,0.40268846469862957,0.04815042053386934,0.06940509952502284,0.11232557662959598,0.33483127863990597,0.29440133558193565,0.23622590775969063,0.018624185085104758,0.11712749679123748,0.2515182567512572,0.2401,0.1429,0.617,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11482,acorn squash,0.5475060352146719,0.02102352852409921,0.1496469334821455,0.10182621921600177,0.46880380844271996,0.0,0.17012406984626266,0.005451007435924976,0.18910892332954632,0.49585906258934126,0.0699,0.0197,0.9104000000000001,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11485,butternut squash,0.6025539869334313,0.02102352852409921,0.1496469334821455,0.11995415797866228,0.4829151020788004,0.3224908824018958,0.19646484981568416,0.005451007435924976,0.22499346455733013,0.516659665561364,0.0774,0.0174,0.9052,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11489,hubbard squash,0.42394879184360656,0.08958282555350251,0.09550301454968224,0.18747383951775967,0.46880380844271996,0.43796383522011006,0.2515268248682074,0.031195633643584866,0.32143206479756065,0.4637806167992009,0.1691,0.0951,0.7358,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11503,water spinach,0.6303052411448047,0.031628711257229256,0.22715485086222392,0.18502179805883207,0.3475989015233662,0.0,0.5261547639344969,0.0,0.19466825969926796,0.2531161538109991,0.42,0.0727,0.5073,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11505,sweet potato leaves,0.6322143463652927,0.07205421404095043,0.1539190000910314,0.1805102924056259,0.4406481517549174,0.0,0.20795468620333368,0.023721865588587045,0.32491922717730837,0.41661958925678794,0.1999,0.09210000000000002,0.708,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11507,sweet potato,0.5540683608564048,0.011738385129653675,0.1496469334821455,0.17638943931160833,0.5779803321941857,0.4801556022997925,0.4926159546495547,0.005451007435924976,0.302580440049107,0.642770674711357,0.07200000000000001,0.0052,0.9228000000000001,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11508,red skinned sweet potato,0.5887812578219263,0.03504323282062076,0.16497576247371012,0.20365243843200354,0.5834925406975658,0.5786805841165211,0.44471110821392607,0.010796163349600651,0.3171613718689702,0.6481433390194971,0.0872,0.0146,0.8981999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11518,taro root,0.6169585018312704,0.05129817128508283,0.14675892455307954,0.17897748894406088,0.6184189363983659,0.11473471772634097,0.32308360547519555,0.016039500552954236,0.36271686549334475,0.7077405638946487,0.0528,0.016200000000000003,0.9309999999999999,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11520,taro leaves,0.6790893576815101,0.098425396411944,0.2745474831627705,0.26246229726749676,0.4406481517549174,0.32761471297137557,0.14570000959938118,0.033642466467545644,0.27049158946121227,0.37029474596947937,0.3732,0.12480000000000001,0.502,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11527,green tomato,0.42545924163637616,0.04495270340319035,0.12557976544287455,0.14408970210479008,0.41306397258865907,0.4588339018944707,0.3257541820865927,0.008136559275989523,0.16267533285559216,0.38618980359887606,0.1778,0.0667,0.7555,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11529,tomato,0.38868122287996215,0.04495270340319035,0.07329956934125055,0.11618571656038036,0.3842380200282137,0.37210684637640307,0.22621952831057296,0.008136559275989523,0.17292674736369937,0.3415403477415885,0.1686,0.0862,0.7452,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11531,canned diced tomatoes,0.6492840904557035,0.05439749317630539,0.309200080207335,0.16726019765306646,0.4565628082274198,0.49115325441611307,0.6717454043844463,0.010796163349600651,0.2329991856644922,0.459601689432883,0.15380000000000002,0.057699999999999994,0.7885,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11533,stewed tomatoes,0.6629826588034456,0.07623675769118847,0.3682471993539188,0.18353217280323733,0.5075123177561532,0.5795009758684065,0.7216893564341985,0.016039500552954236,0.2329991856644922,0.5380456597578761,0.1209,0.056799999999999996,0.8223,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11547,tomato puree,0.37070765766224023,0.02462098036056204,0.18700188439774693,0.10916837941412244,0.38767766856713193,0.3511496278726078,0.33111017512654767,0.005451007435924976,0.1448526698878872,0.3610723080703694,0.14859999999999998,0.0426,0.8088,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11564,turnip,0.4922259545437814,0.017360664900592924,0.05735460719679367,0.08968360102863572,0.39271162704057455,0.37210684637640307,0.466855082529989,0.002738996531081342,0.1767271478637856,0.3634944361382824,0.1191,0.0298,0.8511,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11568,turnip greens,0.7646179961079392,0.04495270340319035,0.1703307497165804,0.13005308938501065,0.4084255444439573,0.13538677594785967,0.4088679320772964,0.016039500552954236,0.2501247671665185,0.3804836076903173,0.1612,0.0725,0.7663,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11599,winged bean,0.4922259545437814,0.11388356884296344,0.2552955931417767,0.37837945230532044,0.5922897116312674,0.0,0.393980148567376,0.04788358415534744,0.0,0.6257795090306906,0.278,0.048499999999999995,0.6735,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11601,yam,0.4716017244252681,0.04005889312953623,0.13638742741141613,0.17375846816506524,0.6163764958286275,0.1292065286452794,0.2922863059421664,0.013430316276208554,0.35133361989540773,0.704217857295004,0.051399999999999994,0.0128,0.9358,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11603,jicama,0.36286937639581696,0.015503951762969011,0.10592458086273918,0.07555165895749122,0.4287574537287379,0.23949263636479898,0.17038573279664812,0.005451007435924976,0.31242405826228115,0.41661958925678794,0.0739,0.0208,0.9053,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11609,canned beets,0.35101453067975585,0.013629966627274144,0.07713591056774988,0.08230348319805188,0.49287721795153727,0.6029728762404238,0.5576725587867141,0.002738996531081342,0.09877509244755979,0.5252359085190241,0.0463,0.0104,0.9433,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11615,dried chives,0.48579901154894384,0.019200421517069067,0.12080507537723316,0.07848055305379271,0.2855954012048495,0.0,0.13011216726822022,0.005451007435924976,0.11085021140439659,0.20927720627136775,0.2271,0.0843,0.6886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11632,pickled jalapenos,0.31044203951397725,0.049730443922704023,0.1142976368988606,0.03916285147237288,0.27008946294540825,0.12763805579934834,0.7152127999227577,0.008136559275989523,0.10978357699828316,0.17204835806664698,0.1183,0.272,0.6097,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11641,summer squash,0.39367908414504715,0.02815531574021431,0.06743551064946414,0.11232557662959598,0.32791018199606675,0.27202619770555264,0.11422476546296143,0.010796163349600651,0.1261716439849737,0.2624375315645243,0.2437,0.0816,0.6747,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11643,delicata squash,0.5235266275557815,0.02815531574021431,0.13026737422195114,0.11542116604870857,0.44939274607376334,0.3224908824018958,0.19646484981568416,0.008136559275989523,0.18910892332954632,0.4616115020782549,0.0966,0.0297,0.8737,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11655,carrot juice,0.5098539339388387,0.03334320628137352,0.11264470457503961,0.12069722221358653,0.476000467949036,0.44860982741059796,0.5042237867195449,0.008136559275989523,0.12812441744730343,0.48600984059656677,0.08990000000000001,0.0319,0.8782,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11663,agar,0.5217211547744649,0.0020045135473184305,0.18700188439774693,0.04283816466718623,0.34138161468731537,0.036060396443067896,0.20795468620333368,0.0,0.06132268313550067,0.31487019844194636,0.0708,0.0077,0.9215000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11667,spirulina,0.29227500114120536,0.06633888179908091,0.22715485086222392,0.21468560533426279,0.3352264580651914,0.03829428908680065,0.457451485978195,0.033642466467545644,0.031512913549729224,0.15349375043844335,0.5820000000000001,0.1759,0.2421,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11669,wakame,0.4164418240740109,0.011738385129653675,0.051110654226411346,0.04162249646477377,0.20850420304212378,0.01503413512682215,0.5151584609465198,0.002738996531081342,0.00928934200357835,0.12597549155803656,0.22260000000000002,0.1058,0.6716,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11670,thai chili,0.1890203858348711,0.005954678332813147,0.04035468777102389,0.03916285147237288,0.23080357446820193,0.1384222578840722,0.0785566952864374,0.0,0.03629292385860102,0.16383296049896234,0.1679,0.0378,0.7943000000000001,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11676,radish sprouts,0.4192319904736081,0.11388356884296344,0.05940266656312701,0.12069722221358653,0.3219008647709351,0.0,0.11840707425790944,0.05698414456719539,0.0,0.1425744756251762,0.2908,0.43450000000000005,0.2747,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11677,shallot,0.3744785579429128,0.005954678332813147,0.07903282021462246,0.08877964459927373,0.38134998554548055,0.31269651268747817,0.17549772181296794,0.002738996531081342,0.12812441744730343,0.3501061572558755,0.128,0.0115,0.8604999999999999,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11693,crushed tomatoes,0.5606796811384155,0.05895886425627158,0.24161015075446632,0.17269373984553202,0.4493306765846245,0.47406531980540795,0.583217071887331,0.013430316276208554,0.2261579559154487,0.44332935920013133,0.17149999999999999,0.0659,0.7626000000000001,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11695,orange tomato,0.24906525782650593,0.029899499357644525,0.08648348944156725,0.10916837941412244,0.32791018199606675,0.0,0.41432227059104076,0.005451007435924976,0.10763221237328195,0.25470104206653543,0.2433,0.0897,0.667,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
