id,serving_size_g,name,aisle,image,consistency,category_path,copper_amount,copper_unit,copper_pct_daily,manganese_amount,manganese_unit,manganese_pct_daily,net_carbohydrates_amount,net_carbohydrates_unit,net_carbohydrates_pct_daily,mono_unsaturated_fat_amount,mono_unsaturated_fat_unit,mono_unsaturated_fat_pct_daily,vitamin_c_amount,vitamin_c_unit,vitamin_c_pct_daily,fluoride_amount,fluoride_unit,fluoride_pct_daily,vitamin_k_amount,vitamin_k_unit,vitamin_k_pct_daily,carbohydrates_amount,carbohydrates_unit,carbohydrates_pct_daily,lycopene_amount,lycopene_unit,lycopene_pct_daily,vitamin_b12_amount,vitamin_b12_unit,vitamin_b12_pct_daily,sugar_amount,sugar_unit,sugar_pct_daily,vitamin_b3_amount,vitamin_b3_unit,vitamin_b3_pct_daily,vitamin_b1_amount,vitamin_b1_unit,vitamin_b1_pct_daily,sodium_amount,sodium_unit,sodium_pct_daily,protein_amount,protein_unit,protein_pct_daily,caffeine_amount,caffeine_unit,caffeine_pct_daily,zinc_amount,zinc_unit,zinc_pct_daily,selenium_amount,selenium_unit,selenium_pct_daily,vitamin_e_amount,vitamin_e_unit,vitamin_e_pct_daily,vitamin_b5_amount,vitamin_b5_unit,vitamin_b5_pct_daily,calcium_amount,calcium_unit,calcium_pct_daily,potassium_amount,potassium_unit,potassium_pct_daily,saturated_fat_amount,saturated_fat_unit,saturated_fat_pct_daily,vitamin_b2_amount,vitamin_b2_unit,vitamin_b2_pct_daily,cholesterol_amount,cholesterol_unit,cholesterol_pct_daily,fat_amount,fat_unit,fat_pct_daily,phosphorus_amount,phosphorus_unit,phosphorus_pct_daily,vitamin_a_amount,vitamin_a_unit,vitamin_a_pct_daily,vitamin_d_amount,vitamin_d_unit,vitamin_d_pct_daily,choline_amount,choline_unit,choline_pct_daily,poly_unsaturated_fat_amount,poly_unsaturated_fat_unit,poly_unsaturated_fat_pct_daily,vitamin_b6_amount,vitamin_b6_unit,vitamin_b6_pct_daily,calories_amount,calories_unit,calories_pct_daily,alcohol_amount,alcohol_unit,alcohol_pct_daily,folate_amount,folate_unit,folate_pct_daily,fiber_amount,fiber_unit,fiber_pct_daily,iron_amount,iron_unit,iron_pct_daily,folic_acid_amount,folic_acid_unit,folic_acid_pct_daily,magnesium_amount,magnesium_unit,magnesium_pct_daily,pct_protein,pct_fat,pct_carbs,weight_per_serving_amount,weight_per_serving_unit,prop_glycemic_index,prop_glycemic_load,prop_inflammation_score,prop_nutrition_score,flavonoid_cyanidin_mg,flavonoid_petunidin_mg,flavonoid_delphinidin_mg,flavonoid_malvidin_mg,flavonoid_pelargonidin_mg,flavonoid_peonidin_mg,flavonoid_catechin_mg,flavonoid_epigallocatechin_mg,flavonoid_epicatechin_mg,flavonoid_epicatechin_3-gallate_mg,flavonoid_epigallocatechin_3-gallate_mg,flavonoid_theaflavin_mg,flavonoid_thearubigins_mg,flavonoid_eriodictyol_mg,flavonoid_hesperetin_mg,flavonoid_naringenin_mg,flavonoid_apigenin_mg,flavonoid_luteolin_mg,flavonoid_isorhamnetin_mg,flavonoid_kaempferol_mg,flavonoid_myricetin_mg,flavonoid_quercetin_mg,"flavonoid_theaflavin-3,3'-digallate_mg",flavonoid_theaflavin-3'-gallate_mg,flavonoid_theaflavin-3-gallate_mg,flavonoid_gallocatechin_mg,estimated_cost_value,estimated_cost_unit,trans_fat_amount,trans_fat_unit,trans_fat_pct_daily,sugar_alcohol_amount,sugar_alcohol_unit,sugar_alcohol_pct_daily,flavor,texture,color_name,hex_code,allergens,diet
10011167,100,fresh corn kernels,Produce,corn.png,solid,fresh corn|corn|grains,0.05,mg,2.7,0.16,mg,8.15,16.7,g,6.07,0.43,g,0.0,6.8,mg,8.24,,,,0.3,µg,0.29,18.7,g,6.23,0.0,µg,0.0,0.0,µg,0.0,6.26,g,6.96,1.77,mg,8.85,0.16,mg,10.33,15.0,mg,0.65,3.27,g,6.54,0.0,mg,0.0,0.46,mg,3.07,0.6,µg,0.86,0.07,mg,0.47,0.72,mg,7.17,2.0,mg,0.2,270.0,mg,7.71,0.32,g,2.03,0.05,mg,3.24,0.0,mg,0.0,1.35,g,2.08,89.0,mg,8.9,187.0,IU,3.74,0.0,µg,0.0,23.0,mg,0.0,0.49,g,0.0,0.09,mg,4.65,86.0,kcal,4.3,0.0,g,100.0,42.0,µg,10.5,2.0,g,8.0,0.52,mg,2.89,0.0,µg,0.0,37.0,mg,9.25,13.08,12.15,74.77,100,g,0.0,0.0,0.0,4.7482608537311135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33,USD,0.01,g,70.0,,,,sweet; mild,crunchy; juicy,Yellow,#FFFF00,,"gluten_free,lacto_vegetarian,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
2045,5,dill,Produce;Spices and Seasonings,dill.jpg,solid,herbs,0.01,mg,0.37,0.06,mg,3.16,0.25,g,0.09,0.04,g,0.0,4.25,mg,5.15,,,,,,,0.35,g,0.12,,,,0.0,µg,0.0,,,,0.08,mg,0.39,0.0,mg,0.19,3.05,mg,0.13,0.17,g,0.35,,,,0.05,mg,0.3,,,,,,,0.02,mg,0.2,10.4,mg,1.04,36.9,mg,1.05,0.0,g,0.02,0.01,mg,0.87,0.0,mg,0.0,0.06,g,0.09,3.3,mg,0.33,385.9,IU,7.72,0.0,µg,0.0,,,,0.0,g,0.0,0.01,mg,0.46,2.15,kcal,0.11,,,,7.5,µg,1.88,0.1,g,0.42,0.33,mg,1.83,0.0,µg,0.0,2.75,mg,0.69,26.62,19.38,54.0,5,g,15.0,0.04,0.0,1.1326086929310923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.67,0.04,2.76,0.0,0.0,0.0,0.0,19.8,USD,,,,,,,mild; citrusy; earthy,tender; feathery,Green,#008000,,
10098908,5,fresh epazote,Produce;Ethnic Foods,mixed-fresh-herbs.jpg,solid,fresh herbs|herbs,0.01,mg,0.5,0.16,mg,7.75,1.15,g,0.42,0.0,g,0.0,0.18,mg,0.22,0.0,mg,0.0,0.0,µg,0.0,1.34,g,0.45,,,,0.0,µg,0.0,0.0,g,0.0,0.03,mg,0.15,0.0,mg,0.0,2.15,mg,0.09,0.01,g,0.03,0.0,mg,0.0,0.05,mg,0.37,0.05,µg,0.07,0.0,mg,0.0,0.0,mg,0.0,13.75,mg,1.38,31.65,mg,0.9,0.0,g,0.0,0.01,mg,0.88,0.0,mg,0.0,0.03,g,0.04,4.3,mg,0.43,2.85,IU,0.06,0.0,µg,0.0,,,,0.0,g,0.0,0.01,mg,0.5,1.6,kcal,0.08,0.0,g,100.0,2.7,µg,0.68,0.19,g,0.76,0.09,mg,0.53,,,,6.05,mg,1.51,1.06,3.99,94.95,5,g,0.0,0.0,0.0,0.7256521713798461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,USD,0.0,g,0.0,,,,mild; earthy,tender,Green,#008000,grain,"gluten_free,lacto_vegetarian,ovo_vegetarian,pescetarian,vegan,vegetarian"
99142,10,fresh fenugreek leaves,Produce,methi-fenugreek-leaves.jpg,solid,fresh herbs|herbs,0.0,mg,0.0,0.0,mg,0.0,0.5,g,0.18,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,µg,0.0,0.61,g,0.2,,,,0.0,µg,0.0,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,mg,0.0,0.39,g,0.78,0.0,mg,0.0,0.0,mg,0.0,0.0,µg,0.0,0.0,mg,0.0,0.0,mg,0.0,39.28,mg,3.93,0.0,mg,0.0,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.11,g,0.16,0.0,mg,0.0,0.0,IU,0.0,0.0,µg,0.0,,,,0.0,g,0.0,0.0,mg,0.0,5.0,kcal,0.25,0.0,g,100.0,0.0,µg,0.0,0.11,g,0.43,0.19,mg,1.07,,,,0.0,mg,0.0,31.62,19.42,48.96,10,g,0.0,0.0,0.0,0.2360869620157324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9,USD,0.0,g,0.0,,,,bitter; earthy,tender,Green,#008000,,"gluten_free,ketogenic,lacto_vegetarian,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
9089,50,figs,Dried Fruits;Produce,figs-fresh.jpg,solid,fruit,0.04,mg,1.75,0.06,mg,3.2,8.15,g,2.96,0.03,g,0.0,1.0,mg,1.21,,,,2.35,µg,2.24,9.6,g,3.2,0.0,µg,0.0,0.0,µg,0.0,8.15,g,9.06,0.2,mg,1.0,0.03,mg,2.0,0.5,mg,0.02,0.38,g,0.75,0.0,mg,0.0,0.08,mg,0.5,0.1,µg,0.14,0.05,mg,0.37,0.15,mg,1.5,17.5,mg,1.75,116.0,mg,3.31,0.03,g,0.19,0.03,mg,1.47,0.0,mg,0.0,0.15,g,0.23,7.0,mg,0.7,71.0,IU,1.42,0.0,µg,0.0,2.35,mg,0.0,0.07,g,0.0,0.06,mg,2.83,37.0,kcal,1.85,0.0,g,100.0,3.0,µg,0.75,1.45,g,5.8,0.19,mg,1.03,0.0,µg,0.0,8.5,mg,2.13,3.64,3.27,93.09,50,g,61.0,4.97,0.0,1.526086965980737,0.25,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,66.56,USD,,,,,,,sweet; mild,juicy; tender; soft,Purple,#800080,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
10211297,10,fresh flat leaf parsley,Produce,parsley.jpg,solid,flat leaf parsley|fresh parsley|fresh herbs|herbs,0.01,mg,0.75,0.02,mg,0.8,0.3,g,0.11,0.03,g,0.0,13.3,mg,16.12,,,,164.0,µg,156.19,0.63,g,0.21,0.0,µg,0.0,0.0,µg,0.0,0.09,g,0.09,0.13,mg,0.65,0.01,mg,0.57,5.6,mg,0.24,0.3,g,0.59,0.0,mg,0.0,0.11,mg,0.71,0.01,µg,0.01,0.08,mg,0.5,0.04,mg,0.4,13.8,mg,1.38,55.4,mg,1.58,0.01,g,0.08,0.01,mg,0.58,0.0,mg,0.0,0.08,g,0.12,5.8,mg,0.58,842.4,IU,16.85,0.0,µg,0.0,1.28,mg,0.0,0.01,g,0.0,0.01,mg,0.45,3.6,kcal,0.18,0.0,g,100.0,15.2,µg,3.8,0.33,g,1.32,0.62,mg,3.44,0.0,µg,0.0,5.0,mg,1.25,26.81,16.05,57.14,10,g,32.0,0.1,0.0,6.597391358293269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55,0.11,0.0,0.15,1.48,0.03,0.0,0.0,0.0,0.0,39.6,USD,,,,,,,mild; earthy,tender,Green,#008000,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
9431,85,mixed fruit,Produce,mixed-fresh-fruit.jpg,solid,fruit,0.06,mg,3.19,0.02,mg,1.15,11.09,g,4.03,,,,1.87,mg,2.27,,,,3.91,µg,3.72,12.45,g,4.15,0.0,µg,0.0,,,,9.56,g,10.63,0.33,mg,1.67,0.01,mg,0.68,4.25,mg,0.18,0.39,g,0.78,,,,0.08,mg,0.51,,,,,,,0.03,mg,0.35,4.25,mg,0.43,75.65,mg,2.16,0.01,g,0.05,0.02,mg,1.2,0.0,mg,0.0,0.09,g,0.13,10.2,mg,1.02,256.7,IU,5.13,0.0,µg,0.0,,,,,,,0.01,mg,0.68,48.45,kcal,2.42,,,,1.7,µg,0.43,1.36,g,5.44,0.26,mg,1.46,0.0,µg,0.0,4.25,mg,1.06,3.0,1.47,95.53,85,g,0.0,0.0,0.0,1.4152174034844274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.37,USD,,,,,,,sweet; sour; tart,juicy; tender,Various,#FF00FF,,"gluten_free,lacto_vegetarian,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
10211216,5,fresh ginger,Produce,ginger.png,solid,ginger|spices,0.01,mg,0.56,0.01,mg,0.57,0.79,g,0.29,0.01,g,0.0,0.25,mg,0.3,,,,0.0,µg,0.0,0.89,g,0.3,0.0,µg,0.0,0.0,µg,0.0,0.09,g,0.09,0.04,mg,0.19,0.0,mg,0.08,0.65,mg,0.03,0.09,g,0.18,0.0,mg,0.0,0.02,mg,0.11,0.04,µg,0.05,0.01,mg,0.09,0.01,mg,0.1,0.8,mg,0.08,20.75,mg,0.59,0.01,g,0.06,0.0,mg,0.1,0.0,mg,0.0,0.04,g,0.06,1.7,mg,0.17,0.0,IU,0.0,0.0,µg,0.0,1.44,mg,0.0,0.01,g,0.0,0.01,mg,0.4,4.0,kcal,0.2,0.0,g,100.0,0.55,µg,0.14,0.1,g,0.4,0.03,mg,0.17,0.0,µg,0.0,2.15,mg,0.54,8.55,7.93,83.52,5,g,15.0,0.12,0.0,0.2017391312705433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,USD,,,,,,,spicy; mild,juicy; tender,Beige,#F5F5DC,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
10211052,85,fresh green beans,Produce,green-beans-or-string-beans.jpg,solid,green beans|vegetable,0.06,mg,2.93,0.18,mg,9.18,3.63,g,1.32,0.01,g,0.0,10.37,mg,12.57,16.15,mg,0.0,36.55,µg,34.81,5.92,g,1.97,0.0,µg,0.0,0.0,µg,0.0,2.77,g,3.08,0.62,mg,3.12,0.07,mg,4.65,5.1,mg,0.22,1.56,g,3.11,0.0,mg,0.0,0.2,mg,1.36,0.51,µg,0.73,0.35,mg,2.32,0.19,mg,1.91,31.45,mg,3.14,179.35,mg,5.12,0.04,g,0.27,0.09,mg,5.2,0.0,mg,0.0,0.19,g,0.29,32.3,mg,3.23,586.5,IU,11.73,0.0,µg,0.0,13.01,mg,0.0,0.1,g,0.0,0.12,mg,5.99,26.35,kcal,1.32,0.0,g,100.0,28.05,µg,7.01,2.3,g,9.18,0.88,mg,4.86,0.0,µg,0.0,21.25,mg,5.31,19.69,5.33,74.98,85,g,46.0,1.67,0.0,5.841304395509803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.38,0.11,2.32,0.0,0.0,0.0,0.0,28.33,USD,,,,,,,mild; earthy,crunchy; tender,Green,#008000,seafood,"gluten_free,ketogenic,low_fodmap,paleo,pescetarian,primal,whole30"
10111297,5,fresh herbs,Produce,mixed-fresh-herbs.jpg,solid,herbs,0.01,mg,0.37,0.01,mg,0.4,0.15,g,0.06,0.01,g,0.0,6.65,mg,8.06,,,,82.0,µg,78.1,0.32,g,0.11,0.0,µg,0.0,0.0,µg,0.0,0.04,g,0.05,0.07,mg,0.33,0.0,mg,0.29,2.8,mg,0.12,0.15,g,0.3,0.0,mg,0.0,0.05,mg,0.36,0.0,µg,0.01,0.04,mg,0.25,0.02,mg,0.2,6.9,mg,0.69,27.7,mg,0.79,0.01,g,0.04,0.0,mg,0.29,0.0,mg,0.0,0.04,g,0.06,2.9,mg,0.29,421.2,IU,8.42,0.0,µg,0.0,0.64,mg,0.0,0.01,g,0.0,0.0,mg,0.22,1.8,kcal,0.09,0.0,g,100.0,7.6,µg,1.9,0.17,g,0.66,0.31,mg,1.72,0.0,µg,0.0,2.5,mg,0.63,26.81,16.05,57.14,5,g,32.0,0.05,0.0,4.520869523043865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.77,0.05,0.0,0.07,0.74,0.01,0.0,0.0,0.0,0.0,20.95,USD,,,,,,,mild; earthy; savory,tender; juicy,Green,#008000,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
15039,85,herring,Seafood,mackerel-fresh.jpg,solid,fish|main dish,0.08,mg,3.91,0.03,mg,1.49,0.0,g,0.0,3.18,g,0.0,0.6,mg,0.72,,,,0.09,µg,0.08,0.0,g,0.0,0.0,µg,0.0,11.65,µg,194.08,0.0,g,0.0,2.74,mg,13.69,0.08,mg,5.21,76.5,mg,3.33,15.3,g,30.6,0.0,mg,0.0,0.84,mg,5.61,31.02,µg,44.32,0.91,mg,6.06,0.55,mg,5.48,48.45,mg,4.84,277.95,mg,7.94,1.73,g,10.84,0.2,mg,11.65,51.0,mg,17.0,7.68,g,11.82,200.6,mg,20.06,79.05,IU,1.58,3.57,µg,23.8,55.25,mg,0.0,1.81,g,0.0,0.26,mg,12.84,134.3,kcal,6.72,0.0,g,100.0,8.5,µg,2.13,0.0,g,0.0,0.94,mg,5.19,0.0,µg,0.0,27.2,mg,6.8,46.95,53.05,0.0,85,g,0.0,0.0,0.0,12.321739070441412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,USD,,,,,,,salty; savory; fishy,tender; flaky; oily,Silvery-blue,#A9B2B8,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
10020093,85,fresh lasagne sheets,Pasta and Rice,lasagna-noodles.jpg,solid,lasagne noodles|pasta,0.19,mg,9.69,0.46,mg,23.25,46.52,g,16.92,0.23,g,0.0,0.0,mg,0.0,,,,,,,46.52,g,15.51,,,,0.26,µg,4.39,,,,2.85,mg,14.24,0.6,mg,39.95,22.1,mg,0.96,9.61,g,19.23,,,,1.04,mg,6.91,,,,,,,0.45,mg,4.55,12.75,mg,1.27,152.15,mg,4.35,0.28,g,1.74,0.37,mg,21.95,62.05,mg,20.68,1.96,g,3.01,138.55,mg,13.85,39.95,IU,0.8,,,,,,,0.8,g,0.0,0.08,mg,3.95,244.8,kcal,12.24,,,,149.6,µg,37.4,,,,2.85,mg,15.82,130.9,µg,0.0,39.1,mg,9.77,15.88,7.27,76.85,85,g,0.0,0.0,0.0,9.2234783820484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.57,USD,,,,,,,mild; savory,doughy; tender; smooth,Yellow,#FFDDA8,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
93811,3,fresh lavender,Gourmet,lavender.jpg,solid,fresh herbs|herbs,0.0,mg,0.0,0.0,mg,0.0,0.33,g,0.12,0.0,g,0.0,0.36,mg,0.44,0.0,mg,0.0,0.0,µg,0.0,0.33,g,0.11,,,,0.0,µg,0.0,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,mg,0.0,0.03,g,0.06,0.0,mg,0.0,0.0,mg,0.0,0.0,µg,0.0,0.0,mg,0.0,0.0,mg,0.0,6.6,mg,0.66,0.0,mg,0.0,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.03,g,0.05,0.0,mg,0.0,9.0,IU,0.18,0.0,µg,0.0,,,,0.0,g,0.0,0.0,mg,0.0,1.47,kcal,0.07,0.0,g,100.0,0.0,µg,0.0,0.0,g,0.0,0.06,mg,0.33,,,,0.0,mg,0.0,7.02,15.79,77.19,3,g,0.0,0.0,0.0,0.0700000019177146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,USD,0.0,g,0.0,,,,floral; mild; herbaceous,tender; delicate,Purple,#9370DB,"egg,gluten,grain,wheat","lacto_vegetarian,ovo_vegetarian,pescetarian,vegetarian"
10011297,3,fresh marjoram,Produce,marjoram.jpg,solid,marjoram|herbs,0.0,mg,0.22,0.0,mg,0.24,0.09,g,0.03,0.01,g,0.0,3.99,mg,4.84,,,,49.2,µg,46.86,0.19,g,0.06,0.0,µg,0.0,0.0,µg,0.0,0.03,g,0.03,0.04,mg,0.2,0.0,mg,0.17,1.68,mg,0.07,0.09,g,0.18,0.0,mg,0.0,0.03,mg,0.21,0.0,µg,0.0,0.02,mg,0.15,0.01,mg,0.12,4.14,mg,0.41,16.62,mg,0.47,0.0,g,0.02,0.0,mg,0.17,0.0,mg,0.0,0.02,g,0.04,1.74,mg,0.17,252.72,IU,5.05,0.0,µg,0.0,0.38,mg,0.0,0.0,g,0.0,0.0,mg,0.14,1.08,kcal,0.05,0.0,g,100.0,4.56,µg,1.14,0.1,g,0.4,0.19,mg,1.03,0.0,µg,0.0,1.5,mg,0.38,26.81,16.05,57.14,3,g,32.0,0.03,0.0,2.711739169838636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,0.03,0.0,0.04,0.45,0.01,0.0,0.0,0.0,0.0,15.96,USD,,,,,,,mild; savory; herbaceous,tender; delicate,Green,#90EE90,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
2064,5,mint,Produce,mint.jpg,solid,herbs,0.02,mg,0.82,0.06,mg,2.94,0.34,g,0.13,0.0,g,0.0,1.59,mg,1.93,,,,,,,0.74,g,0.25,,,,0.0,µg,0.0,,,,0.09,mg,0.43,0.0,mg,0.27,1.55,mg,0.07,0.19,g,0.38,,,,0.06,mg,0.37,,,,,,,0.02,mg,0.17,12.15,mg,1.22,28.45,mg,0.81,0.01,g,0.08,0.01,mg,0.78,0.0,mg,0.0,0.05,g,0.07,3.65,mg,0.37,212.4,IU,4.25,0.0,µg,0.0,,,,0.03,g,0.0,0.01,mg,0.32,3.5,kcal,0.17,,,,5.7,µg,1.42,0.4,g,1.6,0.25,mg,1.41,0.0,µg,0.0,4.0,mg,1.0,18.07,10.19,71.74,5,g,0.0,0.0,0.0,0.8743478247652883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.51,0.0,0.27,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.71,USD,,,,,,,minty; fresh; cool,tender; crisp,Green,#00FF00,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
1021026,28,fresh mozzarella,Cheese,mozzarella.png,solid,mozzarella|cheese,0.0,mg,0.15,0.01,mg,0.42,0.61,g,0.22,1.84,g,0.0,0.0,mg,0.0,,,,0.64,µg,0.61,0.61,g,0.2,0.0,µg,0.0,0.64,µg,10.64,0.29,g,0.32,0.03,mg,0.15,0.01,mg,0.56,175.56,mg,7.63,6.21,g,12.42,0.0,mg,0.0,0.82,mg,5.45,4.76,µg,6.8,0.05,mg,0.35,0.04,mg,0.39,141.4,mg,14.14,21.28,mg,0.61,3.68,g,23.02,0.08,mg,4.66,22.12,mg,7.37,6.26,g,9.63,99.12,mg,9.91,189.28,IU,3.79,0.11,µg,0.75,4.31,mg,0.0,0.21,g,0.0,0.01,mg,0.52,84.0,kcal,4.2,0.0,g,100.0,1.96,µg,0.49,0.0,g,0.0,0.12,mg,0.68,0.0,µg,0.0,5.6,mg,1.4,29.7,67.37,2.93,28,g,27.0,0.17,0.0,2.7160869707231936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,USD,,,,,,,mild; milky; tangy,tender; chewy; creamy; smooth,White,#FFFFFF,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
11260,85,fresh mushrooms,Produce,mushrooms-white.jpg,solid,mushrooms,0.27,mg,13.52,0.04,mg,2.0,1.92,g,0.7,0.0,g,0.0,1.78,mg,2.16,,,,0.0,µg,0.0,2.77,g,0.92,0.0,µg,0.0,0.03,µg,0.57,1.68,g,1.87,3.07,mg,15.34,0.07,mg,4.59,4.25,mg,0.18,2.63,g,5.25,0.0,mg,0.0,0.44,mg,2.95,7.91,µg,11.29,0.01,mg,0.06,1.27,mg,12.72,2.55,mg,0.25,270.3,mg,7.72,0.04,g,0.27,0.34,mg,20.1,0.0,mg,0.0,0.29,g,0.44,73.1,mg,7.31,0.0,IU,0.0,0.17,µg,1.13,14.7,mg,0.0,0.14,g,0.0,0.09,mg,4.42,18.7,kcal,0.94,0.0,g,100.0,14.45,µg,3.61,0.85,g,3.4,0.43,mg,2.36,0.0,µg,0.0,7.65,mg,1.91,43.43,10.75,45.82,85,g,32.0,0.61,0.0,5.1047826589125656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22,USD,,,,,,,earthy; umami; mild,tender; meaty; soft,Brown,#A0522D,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
1002025,3,fresh nutmeg,Spices and Seasonings,ground-nutmeg.jpg,solid,nutmeg|spices,0.03,mg,1.54,0.09,mg,4.35,0.85,g,0.31,0.1,g,0.0,0.09,mg,0.11,,,,0.0,µg,0.0,1.48,g,0.49,0.0,µg,0.0,0.0,µg,0.0,0.85,g,0.95,0.04,mg,0.19,0.01,mg,0.69,0.48,mg,0.02,0.18,g,0.35,0.0,mg,0.0,0.06,mg,0.43,0.05,µg,0.07,0.0,mg,0.0,,,,5.52,mg,0.55,10.5,mg,0.3,0.78,g,4.86,0.0,mg,0.1,0.0,mg,0.0,1.09,g,1.68,6.39,mg,0.64,3.06,IU,0.06,0.0,µg,0.0,0.26,mg,0.0,0.01,g,0.0,0.0,mg,0.24,15.75,kcal,0.79,0.0,g,100.0,2.28,µg,0.57,0.62,g,2.5,0.09,mg,0.51,0.0,µg,0.0,5.49,mg,1.37,4.27,59.71,36.02,3,g,70.0,0.6,0.0,0.618260863520529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,USD,,,,,,,warm; spicy; nutty,powdery; fine,Brown,#8B4513,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
