id,run_id,user_id,recipe_id,rank_position,title,image,source_url,ready_in_minutes,calories,diets_json,ingredients_json,was_selected,selected_at,feedback_type,feedback_at
63,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,1502523,3,"Instant Pot Chicken Thighs",https://img.spoonacular.com/recipes/1502523-556x370.jpg,https://www.pinkwhen.com/instant-pot-chicken-thighs/,13,270.36,"[""gluten free"", ""dairy free"", ""paleolithic"", ""primal"", ""whole 30""]","[""chicken thighs"", ""oregano"", ""thyme"", ""pepper"", ""garlic powder"", ""onion powder"", ""pepper"", ""olive oil""]",0,,,
64,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,658795,4,"Rosemary Garlic and Butter Bread",https://img.spoonacular.com/recipes/658795-556x370.jpg,https://www.foodista.com/recipe/JX87PXPX/rosemary-garlic-and-butter-bread,45,45246.87,"[""lacto ovo vegetarian""]","[""yeast"", ""butter"", ""warm water"", ""milk"", ""sugar"", ""egg"", ""salt"", ""flour"", ""rosemary sprig"", ""garlic powder"", ""coarse sea salt""]",0,,,
65,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,634297,5,"Barbecued Beer Can Chicken",https://img.spoonacular.com/recipes/634297-556x370.jpg,https://www.foodista.com/recipe/3Q7Z3FRT/barbecued-beer-can-chicken,45,286.54,"[""gluten free"", ""dairy free""]","[""beer"", ""garlic powder"", ""ground pepper"", ""kosher salt"", ""onion"", ""sage"", ""paprika"", ""chicken spices"", ""thyme""]",0,,,
66,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,646713,6,"Herbed Multi-Seed Chickpea Crackers",https://img.spoonacular.com/recipes/646713-556x370.jpg,https://www.foodista.com/recipe/KZRC6TBN/herbed-multi-seed-chickpea-crackers,45,194.81,"[""gluten free"", ""dairy free"", ""lacto ovo vegetarian"", ""vegan""]","[""caraway seeds"", ""chickpea flour"", ""rosemary"", ""thyme"", ""garlic powder"", ""ground flax"", ""olive oil"", ""salt"", ""sesame seeds"", ""tbs water""]",0,,,
67,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,642489,7,"Everything Bagel",https://img.spoonacular.com/recipes/642489-556x370.jpg,https://www.foodista.com/recipe/4Z2PFG4V/everything-bagel,45,356.53,"[""dairy free"", ""lacto ovo vegetarian""]","[""active yeast"", ""egg yolk"", ""flour"", ""garlic powder"", ""granulated sugar"", ""granulated sugar"", ""kosher salt"", ""onion"", ""poppy seed"", ""salt"", ""sesame seed"", ""vegetable oil"", ""warm water"", ""cornmeal""]",0,,,
68,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,982379,8,"Seasoned Grilled Chicken with Avocado Salsa (PALEO)",https://img.spoonacular.com/recipes/982379-556x370.jpg,https://www.pinkwhen.com/seasoned-grilled-chicken-avocado-salsa/,45,17.0,"[""gluten free"", ""dairy free"", ""paleolithic"", ""lacto ovo vegetarian"", ""primal"", ""whole 30"", ""vegan""]","[""cayenne"", ""cumin"", ""dried thyme"", ""garlic powder"", ""ground pepper"", ""onion powder"", ""oregano"", ""paprika"", ""rubbed sage"", ""salt""]",0,,,
69,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,652931,9,"Nan Bread",https://img.spoonacular.com/recipes/652931-556x370.jpg,https://www.foodista.com/recipe/DJYCYJJ6/nan-bread,45,3704.35,"[""lacto ovo vegetarian""]","[""active yeast"", ""warm water"", ""sugar"", ""egg"", ""veg. oil"", ""heavy"", ""milk"", ""bread flour"", ""unbleached"", ""baking powder"", ""baking soda"", ""salt""]",0,,,
70,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,655838,10,"Pesto Rolls",https://img.spoonacular.com/recipes/655838-556x370.jpg,https://www.foodista.com/recipe/P8CM484B/pesto-rolls,45,77.12,"[""gluten free""]","[""active yeast"", ""arugula leaves"", ""baking powder"", ""baking soda"", ""basil leaves"", ""olive oil"", ""parmesan"", ""pepper and parmesan"", ""pine nuts"", ""roasted garlic"", ""salt"", ""sugar"", ""warm water""]",0,,,
71,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,661445,11,"Sprouted Rye Sourdough Bread",https://img.spoonacular.com/recipes/661445-556x370.jpg,http://www.foodista.com/recipe/GW3ZM8SP/sprouted-rye-sourdough-bread,45,1308.02,"[""lacto ovo vegetarian""]","[""active yeast"", ""baking soda"", ""butter"", ""honey"", ""kefir milk"", ""salt"", ""sprouted rye sourdough starter"", ""sprouted spelt flour"", ""sucanat"", ""add in yeast mix and whisk thoroughly"", ""sprinkle over batter and gently fold in"", ""let cool to and mix in until dissolved"", ""let cool to and mix in until dissolved""]",0,,,
72,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,647675,12,Hushpuppies,https://img.spoonacular.com/recipes/647675-556x370.jpg,https://www.foodista.com/recipe/B5H8KJC4/hushpuppies,45,164.35,"[""dairy free"", ""lacto ovo vegetarian""]","[""baking powder"", ""baking soda"", ""canola oil"", ""cornmeal"", ""egg"", ""flour"", ""garlic powder"", ""green onions"", ""milk"", ""parsley"", ""bell pepper"", ""sugar""]",0,,,
73,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,657058,13,"Powdered Buttermilk Beignets With Raspberry and Chocolate Dipping Sauce",https://img.spoonacular.com/recipes/657058-556x370.jpg,https://www.foodista.com/recipe/F8B6XBB4/powdered-buttermilk-beignets-with-raspberry-and-chocolate-dipping-sauce,45,132.18,[],"[""active yeast"", ""baking soda"", ""bread flour"", ""buttermilk"", ""canola oil"", ""golden syrup"", ""half-and-half"", ""milk"", ""powdered sugar"", ""raspberries"", ""raspberry jam"", ""salt"", ""semi-sweet chocolate chips"", ""sugar"", ""flour""]",0,,,
74,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,635263,14,"Blackened Cajun Chicken",https://img.spoonacular.com/recipes/635263-556x370.jpg,https://www.foodista.com/recipe/6Y5FNTJW/blackened-cajun-chicken,45,443.92,"[""gluten free"", ""dairy free""]","[""bay leaves"", ""pepper"", ""brown sugar"", ""cayenne pepper"", ""rosemary"", ""thyme"", ""mustard"", ""garlic powder"", ""ground cumin"", ""onion powder"", ""paprika"", ""salt"", ""chicken""]",0,,,
75,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,639482,15,"Cinnamon Rolls by Bing",https://img.spoonacular.com/recipes/639482-556x370.jpg,https://www.foodista.com/recipe/H3DWBXRM/cinnamon-rolls-by-bing,45,632.15,"[""lacto ovo vegetarian""]","[""milk"", ""vegetable oil"", ""sugar"", ""active yeast"", ""flour"", ""baking powder"", ""baking soda"", ""salt"", ""butter"", ""caster sugar"", ""brown sugar"", ""ground cinnamon"", ""pecan nuts"", ""strong coffee"", ""quality honey"", ""butter"", ""salt"", ""icing sugar"", ""cream""]",0,,,
76,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,645403,16,"Green Bean Casserole from Scratch",https://img.spoonacular.com/recipes/645403-556x370.jpg,https://www.foodista.com/recipe/K8FJJV2V/green-bean-casserole-from-scratch,45,205.51,"[""lacto ovo vegetarian""]","[""canola oil"", ""onion"", ""mushrooms"", ""onion powder"", ""salt"", ""thyme"", ""pepper"", ""flour"", ""milk"", ""sherry"", ""green beans"", ""cream"", ""paprika"", ""garlic powder""]",0,,,
77,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,655698,17,"Pepperoni Pizza Muffins",https://img.spoonacular.com/recipes/655698-556x370.jpg,https://www.foodista.com/recipe/ZBB4CYW8/pepperoni-pizza-muffins,45,304.38,[],"[""all purpose flour - 500ml"", ""baking power - 15 ml"", ""baking soda - \u00bd 2ml"", ""salt - \u00bd 2ml"", ""basil - \u00bd 2ml"", ""oregano - \u00bd 2ml"", ""garlic powder - \u00bd 2ml"", ""egg"", ""milk - 250ml"", ""cooking oil - \u00bc 60ml"", ""granulated sugar - 30ml"", ""tomatoes"", ""cheese - \u2154 150ml"", ""pepperoni stick - 2 \u00bd 70g""]",0,,,
78,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,664680,18,"Vegetarian Mushroom Shepherd's Pie",https://img.spoonacular.com/recipes/664680-556x370.jpg,https://www.foodista.com/recipe/Q8LZSX4D/vegetarian-mushroom-shepherd-s-pie-with-vegan-version,45,113.26,"[""gluten free"", ""dairy free""]","[""skin potatoes"", ""soy granules"", ""mushrooms"", ""carrot"", ""bell pepper"", ""onions"", ""dill"", ""parsley"", ""eggs"", ""sea salt"", ""ground pepper"", ""paprika"", ""thyme"", ""unrefined sunflower oil""]",0,,,
79,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,657716,19,"Radicchio & Endive Salad with Pecans, Apple & Mandarin",https://img.spoonacular.com/recipes/657716-556x370.jpg,https://www.foodista.com/recipe/GDP6TMDP/radicchio-endive-salad-with-pecans-apple-mandarin,45,187.41,"[""gluten free"", ""dairy free"", ""paleolithic"", ""lacto ovo vegetarian"", ""primal""]","[""fugi apple"", ""apple cider vinegar"", ""belgian endives"", ""fennel seed"", ""garlic powder"", ""salt & ground pepper"", ""ground thyme"", ""honey"", ""mandarin oranges"", ""olive oil"", ""pecans"", ""radicchio"", ""mustard""]",0,,,
80,3066d5f5-eda2-4114-9b9d-eed55f6580a5,TEST-73,634753,20,"Beer Can Chicken, Country Style Vegetables with Roasted Garlic",https://img.spoonacular.com/recipes/634753-556x370.jpg,http://www.foodista.com/recipe/8GRTWBLD/beer-can-chicken-country-style-vegetables-with-roasted-garlic,45,818.66,"[""gluten free"", ""dairy free""]","[""beer"", ""cayenne pepper"", ""chilli flakes"", ""corn on the cob"", ""thyme"", ""garlic bu"", ""garlic powder"", ""green beans"", ""lemon juice"", ""olive oil"", ""onion powder"", ""peppers"", ""salt"", ""salt & pepper"", ""paprika"", ""chicken"", ""corriander"", ""corriander""]",0,,,
81,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,660525,1,"Soft-Baked Pretzels",https://img.spoonacular.com/recipes/660525-556x370.jpg,https://www.foodista.com/recipe/4TT72H3V/soft-baked-pretzels,45,379.34,"[""lacto ovo vegetarian""]","[""active yeast"", ""baking soda"", ""butter"", ""egg yolk"", ""fleur de sel"", ""flour"", ""kosher salt"", ""sugar"", ""some vegetable oil"", ""water"", ""warm water"", ""pastry flour""]",1,2026-04-05T15:40:31.747381,liked,2026-04-05T15:40:37.153832
82,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,1502523,2,"Instant Pot Chicken Thighs",https://img.spoonacular.com/recipes/1502523-556x370.jpg,https://www.pinkwhen.com/instant-pot-chicken-thighs/,13,270.36,"[""gluten free"", ""dairy free"", ""paleolithic"", ""primal"", ""whole 30""]","[""chicken thighs"", ""oregano"", ""thyme"", ""pepper"", ""garlic powder"", ""onion powder"", ""pepper"", ""olive oil""]",0,,,
83,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,662315,3,"Sundried Tomato,Olive,Rosemary and Thyme Foccacia Bread",https://img.spoonacular.com/recipes/662315-556x370.jpg,https://www.foodista.com/recipe/J332ZZGL/sundried-tomatooliverosemary-and-thyme-foccacia-bread,45,111.7,"[""dairy free""]","[""pizza base mix"", ""active yeast"", ""sugar"", ""olive oil"", ""olives"", ""sundried tomatoes"", ""sea salt"", ""freash rosemary and thyme"", ""warm water""]",1,2026-04-05T15:40:31.747381,disliked,2026-04-05T15:40:37.153832
84,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,658795,4,"Rosemary Garlic and Butter Bread",https://img.spoonacular.com/recipes/658795-556x370.jpg,https://www.foodista.com/recipe/JX87PXPX/rosemary-garlic-and-butter-bread,45,45246.87,"[""lacto ovo vegetarian""]","[""yeast"", ""butter"", ""warm water"", ""milk"", ""sugar"", ""egg"", ""salt"", ""flour"", ""rosemary sprig"", ""garlic powder"", ""coarse sea salt""]",1,2026-04-05T15:40:31.747381,liked,2026-04-05T15:40:37.153832
85,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,634297,5,"Barbecued Beer Can Chicken",https://img.spoonacular.com/recipes/634297-556x370.jpg,https://www.foodista.com/recipe/3Q7Z3FRT/barbecued-beer-can-chicken,45,286.54,"[""gluten free"", ""dairy free""]","[""beer"", ""garlic powder"", ""ground pepper"", ""kosher salt"", ""onion"", ""sage"", ""paprika"", ""chicken spices"", ""thyme""]",0,,,
86,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,646713,6,"Herbed Multi-Seed Chickpea Crackers",https://img.spoonacular.com/recipes/646713-556x370.jpg,https://www.foodista.com/recipe/KZRC6TBN/herbed-multi-seed-chickpea-crackers,45,194.81,"[""gluten free"", ""dairy free"", ""lacto ovo vegetarian"", ""vegan""]","[""caraway seeds"", ""chickpea flour"", ""rosemary"", ""thyme"", ""garlic powder"", ""ground flax"", ""olive oil"", ""salt"", ""sesame seeds"", ""tbs water""]",0,,,
87,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,642489,7,"Everything Bagel",https://img.spoonacular.com/recipes/642489-556x370.jpg,https://www.foodista.com/recipe/4Z2PFG4V/everything-bagel,45,356.53,"[""dairy free"", ""lacto ovo vegetarian""]","[""active yeast"", ""egg yolk"", ""flour"", ""garlic powder"", ""granulated sugar"", ""granulated sugar"", ""kosher salt"", ""onion"", ""poppy seed"", ""salt"", ""sesame seed"", ""vegetable oil"", ""warm water"", ""cornmeal""]",0,,,
88,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,982379,8,"Seasoned Grilled Chicken with Avocado Salsa (PALEO)",https://img.spoonacular.com/recipes/982379-556x370.jpg,https://www.pinkwhen.com/seasoned-grilled-chicken-avocado-salsa/,45,17.0,"[""gluten free"", ""dairy free"", ""paleolithic"", ""lacto ovo vegetarian"", ""primal"", ""whole 30"", ""vegan""]","[""cayenne"", ""cumin"", ""dried thyme"", ""garlic powder"", ""ground pepper"", ""onion powder"", ""oregano"", ""paprika"", ""rubbed sage"", ""salt""]",0,,,
89,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,652931,9,"Nan Bread",https://img.spoonacular.com/recipes/652931-556x370.jpg,https://www.foodista.com/recipe/DJYCYJJ6/nan-bread,45,3704.35,"[""lacto ovo vegetarian""]","[""active yeast"", ""warm water"", ""sugar"", ""egg"", ""veg. oil"", ""heavy"", ""milk"", ""bread flour"", ""unbleached"", ""baking powder"", ""baking soda"", ""salt""]",0,,,
90,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,655838,10,"Pesto Rolls",https://img.spoonacular.com/recipes/655838-556x370.jpg,https://www.foodista.com/recipe/P8CM484B/pesto-rolls,45,77.12,"[""gluten free""]","[""active yeast"", ""arugula leaves"", ""baking powder"", ""baking soda"", ""basil leaves"", ""olive oil"", ""parmesan"", ""pepper and parmesan"", ""pine nuts"", ""roasted garlic"", ""salt"", ""sugar"", ""warm water""]",0,,,
91,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,661445,11,"Sprouted Rye Sourdough Bread",https://img.spoonacular.com/recipes/661445-556x370.jpg,http://www.foodista.com/recipe/GW3ZM8SP/sprouted-rye-sourdough-bread,45,1308.02,"[""lacto ovo vegetarian""]","[""active yeast"", ""baking soda"", ""butter"", ""honey"", ""kefir milk"", ""salt"", ""sprouted rye sourdough starter"", ""sprouted spelt flour"", ""sucanat"", ""add in yeast mix and whisk thoroughly"", ""sprinkle over batter and gently fold in"", ""let cool to and mix in until dissolved"", ""let cool to and mix in until dissolved""]",0,,,
92,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,647675,12,Hushpuppies,https://img.spoonacular.com/recipes/647675-556x370.jpg,https://www.foodista.com/recipe/B5H8KJC4/hushpuppies,45,164.35,"[""dairy free"", ""lacto ovo vegetarian""]","[""baking powder"", ""baking soda"", ""canola oil"", ""cornmeal"", ""egg"", ""flour"", ""garlic powder"", ""green onions"", ""milk"", ""parsley"", ""bell pepper"", ""sugar""]",0,,,
93,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,657058,13,"Powdered Buttermilk Beignets With Raspberry and Chocolate Dipping Sauce",https://img.spoonacular.com/recipes/657058-556x370.jpg,https://www.foodista.com/recipe/F8B6XBB4/powdered-buttermilk-beignets-with-raspberry-and-chocolate-dipping-sauce,45,132.18,[],"[""active yeast"", ""baking soda"", ""bread flour"", ""buttermilk"", ""canola oil"", ""golden syrup"", ""half-and-half"", ""milk"", ""powdered sugar"", ""raspberries"", ""raspberry jam"", ""salt"", ""semi-sweet chocolate chips"", ""sugar"", ""flour""]",0,,,
94,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,635263,14,"Blackened Cajun Chicken",https://img.spoonacular.com/recipes/635263-556x370.jpg,https://www.foodista.com/recipe/6Y5FNTJW/blackened-cajun-chicken,45,443.92,"[""gluten free"", ""dairy free""]","[""bay leaves"", ""pepper"", ""brown sugar"", ""cayenne pepper"", ""rosemary"", ""thyme"", ""mustard"", ""garlic powder"", ""ground cumin"", ""onion powder"", ""paprika"", ""salt"", ""chicken""]",0,,,
95,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,639482,15,"Cinnamon Rolls by Bing",https://img.spoonacular.com/recipes/639482-556x370.jpg,https://www.foodista.com/recipe/H3DWBXRM/cinnamon-rolls-by-bing,45,632.15,"[""lacto ovo vegetarian""]","[""milk"", ""vegetable oil"", ""sugar"", ""active yeast"", ""flour"", ""baking powder"", ""baking soda"", ""salt"", ""butter"", ""caster sugar"", ""brown sugar"", ""ground cinnamon"", ""pecan nuts"", ""strong coffee"", ""quality honey"", ""butter"", ""salt"", ""icing sugar"", ""cream""]",0,,,
96,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,655698,16,"Pepperoni Pizza Muffins",https://img.spoonacular.com/recipes/655698-556x370.jpg,https://www.foodista.com/recipe/ZBB4CYW8/pepperoni-pizza-muffins,45,304.38,[],"[""all purpose flour - 500ml"", ""baking power - 15 ml"", ""baking soda - \u00bd 2ml"", ""salt - \u00bd 2ml"", ""basil - \u00bd 2ml"", ""oregano - \u00bd 2ml"", ""garlic powder - \u00bd 2ml"", ""egg"", ""milk - 250ml"", ""cooking oil - \u00bc 60ml"", ""granulated sugar - 30ml"", ""tomatoes"", ""cheese - \u2154 150ml"", ""pepperoni stick - 2 \u00bd 70g""]",0,,,
97,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,645403,17,"Green Bean Casserole from Scratch",https://img.spoonacular.com/recipes/645403-556x370.jpg,https://www.foodista.com/recipe/K8FJJV2V/green-bean-casserole-from-scratch,45,205.51,"[""lacto ovo vegetarian""]","[""canola oil"", ""onion"", ""mushrooms"", ""onion powder"", ""salt"", ""thyme"", ""pepper"", ""flour"", ""milk"", ""sherry"", ""green beans"", ""cream"", ""paprika"", ""garlic powder""]",0,,,
98,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,664680,18,"Vegetarian Mushroom Shepherd's Pie",https://img.spoonacular.com/recipes/664680-556x370.jpg,https://www.foodista.com/recipe/Q8LZSX4D/vegetarian-mushroom-shepherd-s-pie-with-vegan-version,45,113.26,"[""gluten free"", ""dairy free""]","[""skin potatoes"", ""soy granules"", ""mushrooms"", ""carrot"", ""bell pepper"", ""onions"", ""dill"", ""parsley"", ""eggs"", ""sea salt"", ""ground pepper"", ""paprika"", ""thyme"", ""unrefined sunflower oil""]",0,,,
99,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,657716,19,"Radicchio & Endive Salad with Pecans, Apple & Mandarin",https://img.spoonacular.com/recipes/657716-556x370.jpg,https://www.foodista.com/recipe/GDP6TMDP/radicchio-endive-salad-with-pecans-apple-mandarin,45,187.41,"[""gluten free"", ""dairy free"", ""paleolithic"", ""lacto ovo vegetarian"", ""primal""]","[""fugi apple"", ""apple cider vinegar"", ""belgian endives"", ""fennel seed"", ""garlic powder"", ""salt & ground pepper"", ""ground thyme"", ""honey"", ""mandarin oranges"", ""olive oil"", ""pecans"", ""radicchio"", ""mustard""]",0,,,
100,7829deeb-77bf-4e4f-b992-5574ae2fc66d,TEST-73,634753,20,"Beer Can Chicken, Country Style Vegetables with Roasted Garlic",https://img.spoonacular.com/recipes/634753-556x370.jpg,http://www.foodista.com/recipe/8GRTWBLD/beer-can-chicken-country-style-vegetables-with-roasted-garlic,45,818.66,"[""gluten free"", ""dairy free""]","[""beer"", ""cayenne pepper"", ""chilli flakes"", ""corn on the cob"", ""thyme"", ""garlic bu"", ""garlic powder"", ""green beans"", ""lemon juice"", ""olive oil"", ""onion powder"", ""peppers"", ""salt"", ""salt & pepper"", ""paprika"", ""chicken"", ""corriander"", ""corriander""]",0,,,
101,cdc7d492-17ca-4f31-8424-84d264d837eb,TEST-73,1502523,1,"Instant Pot Chicken Thighs",https://img.spoonacular.com/recipes/1502523-556x370.jpg,https://www.pinkwhen.com/instant-pot-chicken-thighs/,13,270.36,"[""gluten free"", ""dairy free"", ""paleolithic"", ""primal"", ""whole 30""]","[""chicken thighs"", ""oregano"", ""thyme"", ""pepper"", ""garlic powder"", ""onion powder"", ""pepper"", ""olive oil""]",1,2026-04-05T15:41:07.798242,liked,2026-04-05T15:50:17.305761
102,cdc7d492-17ca-4f31-8424-84d264d837eb,TEST-73,634297,2,"Barbecued Beer Can Chicken",https://img.spoonacular.com/recipes/634297-556x370.jpg,https://www.foodista.com/recipe/3Q7Z3FRT/barbecued-beer-can-chicken,45,286.54,"[""gluten free"", ""dairy free""]","[""beer"", ""garlic powder"", ""ground pepper"", ""kosher salt"", ""onion"", ""sage"", ""paprika"", ""chicken spices"", ""thyme""]",0,,,
103,cdc7d492-17ca-4f31-8424-84d264d837eb,TEST-73,646713,3,"Herbed Multi-Seed Chickpea Crackers",https://img.spoonacular.com/recipes/646713-556x370.jpg,https://www.foodista.com/recipe/KZRC6TBN/herbed-multi-seed-chickpea-crackers,45,194.81,"[""gluten free"", ""dairy free"", ""lacto ovo vegetarian"", ""vegan""]","[""caraway seeds"", ""chickpea flour"", ""rosemary"", ""thyme"", ""garlic powder"", ""ground flax"", ""olive oil"", ""salt"", ""sesame seeds"", ""tbs water""]",0,,,
104,cdc7d492-17ca-4f31-8424-84d264d837eb,TEST-73,642489,4,"Everything Bagel",https://img.spoonacular.com/recipes/642489-556x370.jpg,https://www.foodista.com/recipe/4Z2PFG4V/everything-bagel,45,356.53,"[""dairy free"", ""lacto ovo vegetarian""]","[""active yeast"", ""egg yolk"", ""flour"", ""garlic powder"", ""granulated sugar"", ""granulated sugar"", ""kosher salt"", ""onion"", ""poppy seed"", ""salt"", ""sesame seed"", ""vegetable oil"", ""warm water"", ""cornmeal""]",0,,,
105,cdc7d492-17ca-4f31-8424-84d264d837eb,TEST-73,652931,5,"Nan Bread",https://img.spoonacular.com/recipes/652931-556x370.jpg,https://www.foodista.com/recipe/DJYCYJJ6/nan-bread,45,3704.35,"[""lacto ovo vegetarian""]","[""active yeast"", ""warm water"", ""sugar"", ""egg"", ""veg. oil"", ""heavy"", ""milk"", ""bread flour"", ""unbleached"", ""baking powder"", ""baking soda"", ""salt""]",0,,,
106,cdc7d492-17ca-4f31-8424-84d264d837eb,TEST-73,982379,6,"Seasoned Grilled Chicken with Avocado Salsa (PALEO)",https://img.spoonacular.com/recipes/982379-556x370.jpg,https://www.pinkwhen.com/seasoned-grilled-chicken-avocado-salsa/,45,17.0,"[""gluten free"", ""dairy free"", ""paleolithic"", ""lacto ovo vegetarian"", ""primal"", ""whole 30"", ""vegan""]","[""cayenne"", ""cumin"", ""dried thyme"", ""garlic powder"", ""ground pepper"", ""onion powder"", ""oregano"", ""paprika"", ""rubbed sage"", ""salt""]",0,,,
107,cdc7d492-17ca-4f31-8424-84d264d837eb,TEST-73,661445,7,"Sprouted Rye Sourdough Bread",https://img.spoonacular.com/recipes/661445-556x370.jpg,http://www.foodista.com/recipe/GW3ZM8SP/sprouted-rye-sourdough-bread,45,1308.02,"[""lacto ovo vegetarian""]","[""active yeast"", ""baking soda"", ""butter"", ""honey"", ""kefir milk"", ""salt"", ""sprouted rye sourdough starter"", ""sprouted spelt flour"", ""sucanat"", ""add in yeast mix and whisk thoroughly"", ""sprinkle over batter and gently fold in"", ""let cool to and mix in until dissolved"", ""let cool to and mix in until dissolved""]",0,,,
108,cdc7d492-17ca-4f31-8424-84d264d837eb,TEST-73,655838,8,"Pesto Rolls",https://img.spoonacular.com/recipes/655838-556x370.jpg,https://www.foodista.com/recipe/P8CM484B/pesto-rolls,45,77.12,"[""gluten free""]","[""active yeast"", ""arugula leaves"", ""baking powder"", ""baking soda"", ""basil leaves"", ""olive oil"", ""parmesan"", ""pepper and parmesan"", ""pine nuts"", ""roasted garlic"", ""salt"", ""sugar"", ""warm water""]",0,,,
109,cdc7d492-17ca-4f31-8424-84d264d837eb,TEST-73,657058,9,"Powdered Buttermilk Beignets With Raspberry and Chocolate Dipping Sauce",https://img.spoonacular.com/recipes/657058-556x370.jpg,https://www.foodista.com/recipe/F8B6XBB4/powdered-buttermilk-beignets-with-raspberry-and-chocolate-dipping-sauce,45,132.18,[],"[""active yeast"", ""baking soda"", ""bread flour"", ""buttermilk"", ""canola oil"", ""golden syrup"", ""half-and-half"", ""milk"", ""powdered sugar"", ""raspberries"", ""raspberry jam"", ""salt"", ""semi-sweet chocolate chips"", ""sugar"", ""flour""]",0,,,
110,cdc7d492-17ca-4f31-8424-84d264d837eb,TEST-73,647675,10,Hushpuppies,https://img.spoonacular.com/recipes/647675-556x370.jpg,https://www.foodista.com/recipe/B5H8KJC4/hushpuppies,45,164.35,"[""dairy free"", ""lacto ovo vegetarian""]","[""baking powder"", ""baking soda"", ""canola oil"", ""cornmeal"", ""egg"", ""flour"", ""garlic powder"", ""green onions"", ""milk"", ""parsley"", ""bell pepper"", ""sugar""]",0,,,
111,cdc7d492-17ca-4f31-8424-84d264d837eb,TEST-73,635263,11,"Blackened Cajun Chicken",https://img.spoonacular.com/recipes/635263-556x370.jpg,https://www.foodista.com/recipe/6Y5FNTJW/blackened-cajun-chicken,45,443.92,"[""gluten free"", ""dairy free""]","[""bay leaves"", ""pepper"", ""brown sugar"", ""cayenne pepper"", ""rosemary"", ""thyme"", ""mustard"", ""garlic powder"", ""ground cumin"", ""onion powder"", ""paprika"", ""salt"", ""chicken""]",0,,,
112,cdc7d492-17ca-4f31-8424-84d264d837eb,TEST-73,639482,12,"Cinnamon Rolls by Bing",https://img.spoonacular.com/recipes/639482-556x370.jpg,https://www.foodista.com/recipe/H3DWBXRM/cinnamon-rolls-by-bing,45,632.15,"[""lacto ovo vegetarian""]","[""milk"", ""vegetable oil"", ""sugar"", ""active yeast"", ""flour"", ""baking powder"", ""baking soda"", ""salt"", ""butter"", ""caster sugar"", ""brown sugar"", ""ground cinnamon"", ""pecan nuts"", ""strong coffee"", ""quality honey"", ""butter"", ""salt"", ""icing sugar"", ""cream""]",0,,,
113,cdc7d492-17ca-4f31-8424-84d264d837eb,TEST-73,655698,13,"Pepperoni Pizza Muffins",https://img.spoonacular.com/recipes/655698-556x370.jpg,https://www.foodista.com/recipe/ZBB4CYW8/pepperoni-pizza-muffins,45,304.38,[],"[""all purpose flour - 500ml"", ""baking power - 15 ml"", ""baking soda - \u00bd 2ml"", ""salt - \u00bd 2ml"", ""basil - \u00bd 2ml"", ""oregano - \u00bd 2ml"", ""garlic powder - \u00bd 2ml"", ""egg"", ""milk - 250ml"", ""cooking oil - \u00bc 60ml"", ""granulated sugar - 30ml"", ""tomatoes"", ""cheese - \u2154 150ml"", ""pepperoni stick - 2 \u00bd 70g""]",0,,,
